tweet_id,safe_text,label,agreement
5UIMWY4K,"AMERICANS, We make a big issue about a vaccine, we do not take about how the disease got here, do nothing to stop it from reoccurring again.",0.0,0.6666666666666666
TGI3SGVO,<user> I think duo is fine unless there’s a hard stat saying that duo’s win a overwhelmingly higher % but that could be fixed w/ MMR,0.0,0.6666666666666666
N43FBVVA,Drip drip #mmr #madhatterdc #dc #midtown #dupontcircle #prideweek #mixmasterrod #live #dj #photoshop… <url>,0.0,0.6666666666666666
DHX4XRUA,"7 immunizations and vaccines at once, Nursing School ain't got nothin on me.💉😜",1.0,1.0
COX6E34T,<user> <user> / There is no gray area in this issue. Measles are highly contagious. Vaccinate.,1.0,1.0
S17ZU0LC,This Baby Is Exactly Why Everyone Needs To Vaccinate <url> via <user>,1.0,0.6666666666666666
BVDW18AF,"""<user> Several restaurants and stores in Ventura County had a recent exposure to someone with measles: <url>",0.0,1.0
0DXDHSZ7,"In a 2012 #measles outbreak in Quebec, Canada, 52 of the 98 cases were FULLY VACCINATED #vaccineswork ???",-1.0,0.6666666666666666
ZRO6XU62,".<user> slays, always has. Vaccinate your ding-dang kids, y'all! Chris Christie ain't a doctor and Rand Paul is a clown. #hardball",1.0,0.6666666666666666
IY5ITHIR,"The best part of being a recluse for the past two months is not having caught the #measles, #polio, or #flu.  Might be the #vaccines though.",1.0,0.6666666666666666
AZDG9MYZ,RT Lion <user> <user> <user> #OneShotOneLife #Measles <url>,0.0,0.6666666666666666
2ANZSUT7,"From 2001-2008, a median of 56 measles cases/year were reported to the CDC.  1st 19 weeks of 2011? 118. Vaccinate your kids. (Thx Sean)",1.0,0.6666666666666666
X8S30I6F,A doctor finally discovered I had gotten #GuillamBared which is a virus found in #vaccines. #truth #life #awareness #vaccines,-1.0,1.0
WG6YC12U,Nothing infuriates me more than parents that are misinformed about vaccines and autism. Thanks for giving measles and mumps to future kids,1.0,1.0
YLH29ESJ,<user> a Busted that's why Immunity is what's needed for Truth,0.0,1.0
Q2O0LLKU,"Where's NHS when you need them? ""<user> Measles outbreak: 5,000 children remain at risk in Swansea area <url> #MMR""",1.0,1.0
2NHTUAVZ,State Veterinarian JJ Goicechea said horse owners should vaccinate their animals against the disease <url>,1.0,0.6666666666666666
J6X78I94,Yo boy just ain't tryna catch no measles doe,0.0,0.6666666666666666
762O38IJ,Measles outbreak: Father asks California school district to ban children who haven’t been immunized: Rhett Krawitt… <url>,1.0,0.6666666666666666
Z345DGAA,<user> <user> This vaccine is called Gardicla vaccine &amp; is given 2 girls ages8-26 in USA. Gates was not trying 2 harm.Vaccine has,1.0,0.6666666666666666
SGDEE047,<user> <user> <user> vaccines kill babies..pass it on <url>,-1.0,1.0
DV2564QV,<user> The EPA knows and the 4ppm fluoride killed over 4 million babies last yr with the toxic mix of fluoride and vaccines! Whistleblow,-1.0,1.0
5L54CBEF,"<user> There are tons of risks...mercury contaminates, Autism, weakened immune system. Educate before you vaccinate!!",-1.0,1.0
KBH62NE1,"Advocacy Group Autism Speaks Urges Parents To Vaccinate Their Kids -
<url>",1.0,1.0
LNBH5F0V,<user> There is a statistically significant chance of an individual getting permanent brain damage from receiving a #vaccination.,-1.0,0.6666666666666666
G5B3FHGR,<user>  the risks outway the benefits of not vaccinating,-1.0,0.6666666666666666
1ZZ24Z1J,"Getting my immunizations for school! #tetanus #tdap #meningitis #hepatitis Needles, eek! <url> <url>",1.0,1.0
1UCY6JWW,"Guys it's happening, vaccines are officially linked to major diseases as well as the Monday blues/stubbing your toe",-1.0,0.6666666666666666
NIFKA6X5,Medicinal poison? Vaccine.,-1.0,1.0
XN3MOQBT,"Ebola is just like SARS, West Nile, Swine Flu etc. A sensationalized scare tactic orchestrated by the government to make money/vaccinate us.",-1.0,1.0
30XHZJRO,<user>   Get Mercury out of vaccines! Isn't there another way to store or stabilize vaccinations?,-1.0,1.0
OW0G8TKD,"<user> <user> Yuppers, she is 16 and no matter how much data you put in front of me I will vaccinate my child, I value her life!",1.0,1.0
YSIU4N0B,"Good news, ask science - <user> CDC hits back at anti-vaccine movement <url> via <user>",1.0,0.6666666666666666
FRMIAH2T,I need to go to Disneyland before my pass expires this week but my grandma doesn't want us to go bc of the measles outbreak. 😣,0.0,1.0
ETI2KE0V,"Neurosurgeon Exposes Vaccines, CDC, FDA and Scien…: <url>",-1.0,1.0
Y2G7CWBW,#roalddahl doesn't want your kids to die from being #un-vaccinated. He prefers they be murdered inside a loney recluse's chocalate factory.,1.0,0.6666666666666666
ENK6VVKO,First well-child visit in over 2 years. Because she's up to date on vaccines and I am… <url>,1.0,1.0
K6RDL9GR,Sabrina's MMR Booster for Kindergarten.  Here without Gina.  Wish me luck. (@ Scarsdale Pediatric Assoc PC) <url>,1.0,0.6666666666666666
ON12X188,<user> come on robin open your eyes watch videos YouTube johnnychez420 epidemic spreading not measles,0.0,1.0
YH60HFX7,Why the fuck aren't mothers getting their kids vaccinated is my question why do you feel your kid is more powerful than everyone else,1.0,1.0
6HIXJ7TP,"Ebola, is it a FEAR tactic to help pass a Law soon to come down the pike. Forced immunization perhaps? #Ebola  #fearmongering",-1.0,0.3333333333333333
VPG8U0LK,"""<user> U.S. Media Blackout: Italian Courts Rule Vaccines Cause Autism -  <url> #mybodymychoice",-1.0,0.6666666666666666
0WKSH5HI,"Gardasil Vaccine Victims and Deaths - Did You Kno…: <url>
What's more important to you?",-1.0,0.6666666666666666
HYKES0CW,"Mom's ""angry as hell"" Facebook post about measles goes viral <url>",0.0,0.6666666666666666
QOJS8G8S,"MMR booster, booooo (@ Lake Health Willowick Campus) <url>",-1.0,0.6666666666666666
N9ZMIKWG,"I'll most def be filling out the ""Personal/Religious Exemption"" section of this immunization form to avoid getting a shot. Who wouldn't? 😬💉🚫",-1.0,0.6666666666666666
Z8BJ08WP,CDC's IIS: Clinical Decision Support for Immunization (CDSi) Update <url>,1.0,0.6666666666666666
HMVPFR8L,"Yikes! Vaccinate, people!! ""<user> Measles is extremely contagious. The virus can stay in the air for two hours, <user> says.”",1.0,1.0
J04MESCA,“<user> Vaccines are NOT safe. I call bullshit. <url>,-1.0,0.3333333333333333
AI2K44N6,Flu season off to earliest start in 10 years: Health officials urge residents to get the flu vaccine now as the flu... <url>,1.0,0.6666666666666666
4B1AYSOA,No respect for a parent would believe a conspiracy theory over their child's doctor. #vaccinateyourkidsalready #UniteBlue,1.0,1.0
L1T6GYV3,"2014, an outbreak of measles 644 were Amish; 324 of the infected Amish were vaccinated. Vaxed does NOT guarantee immunity #CDCwhistleblower",-1.0,1.0
53Q49VRW,Children's Museum of Houston to Offer Free Vaccinations <url>,1.0,0.6666666666666666
KACB97BM,<user> 😂 same! I'll never get the vaccine again! But I'll probably vaccinate my kids one day if I ever have any lol,-1.0,0.6666666666666666
FEKGVO14,Discover Magazine reported that 73 percent of kids who caught pertussis in 2012 in Washington had been fully vaccinated. #CDCwhistleblower,-1.0,0.6666666666666666
ZMGFGCGW,"""<user> More states are letting parents refuse to vaccinate kids <url> <url> need to act #tcot",1.0,1.0
TT131UHX,"It has been confirmed that the MMR (Measels, Mumps, Rubela) vaccine causes Autism #onlyinamerica",-1.0,0.6666666666666666
IWPG5Z7Q,<user> BEING MOVED IN ON AMBRACING EMBESSZLEMENT AT KKRAA...ALL IMMUNITY AT RISK FOR GROUND SLUEING.,0.0,1.0
YJFPUF3B,And She's Faded!!! #MMR <user> @ Pulse Gentlemen's Club <url>,0.0,1.0
NU34X53V,"<url>
Its PROVEN GMO foods cause CANCER, AUTISM, etc yet we are made vaccines with GMOs?! America's going straight to Hell",-1.0,1.0
H4YJT7QQ,Would Measles be cool if Beyoncé had them?,0.0,0.6666666666666666
SY0NZAJY,HB1902 [Engross] Motor vehicles; providing civil immunity for removing child from motor vehicle using forcible en... <url>,0.0,1.0
RJB7QRY2,<user> vaccinations cause many problems in old age I don't get them nor do my children we're fine thank you,-1.0,1.0
N9ZMIKWG,"I'll most def be filling out the ""Personal/Religious Exemption"" section of this immunization form to avoid getting a shot. Who wouldn't? 😬💉🚫",-1.0,0.6666666666666666
HS3M8U3G,Parenting privileges should be taken away for people who have children that CAN get vaccinated but choose not to,1.0,0.6666666666666666
683WCT0I,Why don't people want to vaccinate their children?? 😭170 cases of the measles and counting…,1.0,1.0
A8DCZUP1,"If you are the front car at a light you have a responsibility to pay attention, and vaccinate your kids.",1.0,1.0
YA0ST308,"IDIOT ""<user> Kristin Cavallari defends her anti-vaccine stance, saying, ""We feel like we're making the best decision for our kids""",-1.0,0.3333333333333333
8ZGNOF6M,We have a tap change today - MMR Brown Ale is back. You tapped out GoodTimes Amber Lager last night. Stop in for this delightful treat!,0.0,1.0
QVGU8HD7,More confirmed cases of measles in Cook County bringing total to 8 - <url>,0.0,1.0
610WUDYE,"<user> if everyone else has the vaccine, then who's spreading it? Also some risks should be looked into.",-1.0,0.6666666666666666
RJRWT2GY,"Thousands of Americans die each year of influenza, including small children. Yet most Americans who should get flu vaccines - don't. #Ebola",1.0,0.6666666666666666
HSWPR0XE,Measles Killing Kids Is The New Freedom: <url>,0.0,0.6666666666666666
RWRDUI2T,"Scary how false science spreads. Kids will die due to it ""<user> 1 in 5 millennials think vaccines cause autism <url>",-1.0,0.6666666666666666
N3JOCISK,Apparently I'm a form of measles,0.0,1.0
ORYVRKVQ,<url> #autism link to #vaccines,-1.0,1.0
2W4ML17D,"<user> tells #advocacy4health GAVI is one of greatest global health stories, cut vaccine cost by 75% <url>",0.0,1.0
S4VYY2B0,"This lady that lives around me is slow , but everytime she sees measles me were  my baby is , cause she always sees me when I'm with her",0.0,0.6666666666666666
UA5D9LF1,<user> <user> the Internet too... That's why we have more Americans choosing to have their kids not immunized!,-1.0,0.6666666666666666
XKA5W2SJ,"""If you take this toxin or vaccine, you'll get cancer, or autism and you won't like hugs..."" #thefence #timminchin #everythingischemical",-1.0,1.0
V622EOQT,"Vaccine reality. If the few shout loud enough about unfounded data, the children of the masses quietly become more vulnerable.",1.0,0.6666666666666666
UAW8I0I7,Measles 101: The State Health Department has reported a second case of measles in our state- and the worry is... <url>,0.0,1.0
X9C8M495,"AM-News : New HIV vaccine candidate raises infection risk: AGAIN, there appears to be no light at the end of the... <url>",-1.0,0.6666666666666666
26UKG40M,<user> no. Many modern vaccines linked to infertility and higher risk of cancer. They are a silent killer,-1.0,1.0
MWEL32IG,<user> Stop Vaccines!  They kill and injure thousands needlessly.,-1.0,1.0
WCKOA1SN,"More Americans have died of measles this new year than have died of Ebola since the beginning of the outbreak. 

#VaccinateYourKids",1.0,1.0
7YTLJX7C,"So it's not just you...Federal health officials face tough questions on why flu vaccine ineffective.
 <url>",-1.0,1.0
O1J5PFAR,"Illinois Measles Count Climbs To 13 Cases: Two more children in suburban Cook County have come down with measles,… <url>",0.0,1.0
9IXU671N,Celebrity Doctor’s Alternative Approach To Vaccines Frustrates Disease Experts <url> via <user>,-1.0,0.3333333333333333
27A0R7XM,"Flu vaccine contains 25,000 times more mercury than is legally allowed in drinking water <url>",-1.0,1.0
6TUY11ZW,"Volbeat on stage, an 'MMR Concert Event ar the  Troc! <url>",0.0,1.0
JMNLR8RA,Measles Outbreak Traced Back To A Single Unvaccinated Child | <url>,1.0,0.6666666666666666
FDKDOWJB,And you know WHY these diseases like measles were eradicated?! CAUSE WE GOT FUCKING VACCINATED. GET IT TOGETHER PARENTS.,1.0,0.6666666666666666
2TRCI5Z4,Scott Brown Rents Out Email List To Anti-Vaccine Conspiracy Theorist - <url>,-1.0,0.3333333333333333
SUULJQFN,Measles outbreak in connection with Disneyland...I knew I didn't like that place,0.0,1.0
F4KR7DNM,<user> They prob don't #vaccinate  ppl in #Cuba as much as in #America leading to lower #Cuban #autism rate. <url>,-1.0,1.0
TP01OVXD,"#GirlsLikeItWhen you have a high MMR 
#LeagueOfLegends",0.0,1.0
DJ1U5S84,"<user> <user> Oh, really? Weren't 5 workers infected? Hadn't they recently been vaccinated 4 #measles? They could spread it!",-1.0,0.6666666666666666
WX1ZXS3X,The only scary statistic about vaccination out there is how many people believe the garbage that it causes autism #VaccinateYourKids,1.0,1.0
JYWBKNPD,<user> Thanks for sharing. I remember getting vaccines as a child and perhaps maybe that's why I'm fighting Lupus. Interesting.,-1.0,0.6666666666666666
TYB0OKSM,"""<user> <user> #Life #SAFE #Admitted 98 Mil #US Received #Polio #Vaccine In 8-Yr Span  Contaminated With #Cancer #Virus <user>",-1.0,0.6666666666666666
RJTO3Q2Q,"Drug testing. TB test. Also, I never had chicken pox as a kid. Wondering if I have an immunity or not. Guess I'll... <url>",0.0,0.6666666666666666
5S1HWIN8,Vaccines cause autism debate right now <url>,-1.0,0.6666666666666666
AQKXVYPS,Outbreaks Fuel a Renewed Push for Vaccinations: A measles outbreak in a vaccination-wary North Texas megachurch... <url>,1.0,0.6666666666666666
D3OXNUPI,Please vaccinate your kids. I want the community college guys I date to be healthy. Do it for me.,1.0,1.0
9O3AV85A,<user> I live everything I need to know about vaccines every day. My son's struggle to overcome his vaccine injury is is on-going.,-1.0,0.6666666666666666
QNZPBEPO,"Fewer #measles, #pneumonia #diarreah deaths main reason for improved child survival since 2000 <url> <url>",1.0,1.0
R0VWUFDD,"<user> autism. The child is already autistic, but vaccines can exacerbate the behaviors that people associate with autism. It's",-1.0,0.6666666666666666
9MVLOTVA,NYS health officials on high alert after a college student with measles takes an Amtrack train from New York City to Albany #news12wc,0.0,0.6666666666666666
U1PWYBOO,"“<user> More parents asking doctors to delay vaccinating children, study finds <url> <url> so dumb. 👊",1.0,0.6666666666666666
7CH8MJTW,Thank you to all the vets who fearlessly serve us by giving our pets their required vaccinations.,1.0,1.0
0APOAXQH,CMPD Officer Seeks 'Qualified Immunity' in Taser Death Suit: A federal judge heard a second day of arguments from... <url>,0.0,1.0
B1V8IBOH,"MMR booster for G, return to target, school Valentine's distributed and now home. Hoping the kid will nap bc mama wants to!",1.0,0.6666666666666666
6M8EM4GM,"<user>  also, do they not vaccinate as kids out here?  I'm pretty sure everyone out east got a course as kids for that.",1.0,0.6666666666666666
8OXJPCA1,"It's 2015 and people still think climate change is fake, vaccines cause autism and an invisible man created the world in six days. WTF?",1.0,1.0
JR5FHRSL,.<user> Help save 6m kids' lives. Pledge $1 bill over the next 4 yrs to <user> the Vaccine Alliance. #everyparent <user>,1.0,1.0
H0E3UPSL,"The science of vaccination is still in a primitive stage, it's wrong for gov 2 force injection of a possibly harmful drug #CDCwhistleblower",-1.0,1.0
TTACNMV0,CDC - Coverage – 2013 National Immunization Survey Infographic - Vaccines <url>,0.0,1.0
DOQ34WBH,Ever 3rd child in India is unimmunized. What will it take so all are vaccinated? #Pachealthsummit #vaccines,1.0,0.6666666666666666
QZA9LP9T,Measles on BART? Are we going to have to have to ford the Transbay Tube next and hope all that's sacrificed are a few bikes? #OaklandTrail,0.0,1.0
49H88U2J,"I am now vaccinated for HPV, Hep A &amp; B, and the flu. Yay my health. Boo my arms. 💉",1.0,1.0
LU29VW7G,"""<user> Oregon has highrate of #unvaccinated students in US. #vaccination rates at your school: <url> #iam #DMBW",0.0,0.6666666666666666
DJFUWDXS,This whole measles thing is ridiculous. Vaccinate your damn kids.,1.0,1.0
MUTB3Q2M,"<user> David's draws twisted, and Huck needs his immunity now!!! Abby's a Lion up there. #Gladiators 
#underfire #ScandalThursday#TGIT",0.0,0.6666666666666666
U5D05F1H,"Apparently, there's a measles outbreak in the area because some parents decided not to vaccinate their children. Are you kidding me??",1.0,1.0
APXUMYDO,Measles vaccine attacks cancer in landmark study <url>,1.0,1.0
6P871TML,"<user> Sad about measles cases, of course. Could thousands with #statins AEs  been avoided by a genetic test? <url>",0.0,0.6666666666666666
J1I18N8M,"“<user> MMR Vaccine
Courts quietly confirm MMR Vaccine causes Autism <url> <url> proof!",-1.0,1.0
ZK3S5U50,I have this theory. If you don't know anything about a vaccine except how to give it. I don't want to hear your constant rants about them.,1.0,0.6666666666666666
GF4T58MM,#KristinCavallari do some research. Vaccines DONT cause autism. Clearly you're an unfit mother and should have your children taken from you,0.0,0.6666666666666666
FJNYYT6H,<user> Ridiculous that they even let those kids in the school. I don't want them exposing my kid who is vaccinated to kids who aren't.,1.0,0.6666666666666666
KA2DH3CR,Tenth measles case confirmed in Tarrant County: Disease exerts have traced some of the North Texas measles cases... <url>,0.0,1.0
I8U18C1X,"<user> “State-required vaccines”.  

So how is it these kids are allowed to attend at all?",1.0,1.0
AC9U6G3X,"Vt. offers free whooping cough vaccine on Wed.: MONTPELIER, Vt. (AP) — The Vermont Health Department is offering... <url>",1.0,0.6666666666666666
HRZ65DDD,"Measles vaccine doesn’t increase risk for autism, according to study: The vaccine for measles, mumps and rubella… <url>",1.0,1.0
U2C7ZW96,<user> THIS IS SUICIDE FOR THE U. S. ! CDC wants patients blood for vaccine attempt.,-1.0,0.6666666666666666
UMOZQGD4,"Good! 
LA Times - Bill removing California vaccine exemptions approved by key Senate panel <url>",-1.0,0.3333333333333333
4M3JYKNP,"<user> I'm 58 so I'm of the age when measles, mumps &amp; chicken pox were all experienced firsthand between 5 - 9. I still recall 1/2",0.0,0.6666666666666666
R0X0P31Z,Monetizing measles: How one internet entrepreneur helped the anti-vaxxer movement go viral <url> <url>,-1.0,0.6666666666666666
B3KHPNPC,Agenus begins Phase 2 trials of brain tumor vaccine: Stock in Agenus Inc. (Nasdaq:AGEN) rose more than 4 percent... <url>,-1.0,0.3333333333333333
8ZFIYIVY,People who say their child isn't at risk for disease w/o vaccinations are same who don't use toilet seat covers because everyone else does.,1.0,1.0
RVR70XQW,I was interviewed by <user> yesterday on my thoughts about the MMR vaccine. The benefits outweigh the risks. #VaccinateYourKids,1.0,1.0
OGHHELLE,"<user> VACCINE INJURY IS REAL.  STOP BEING A SHEEPLE
#CDCwhistleblower",-1.0,1.0
M9YOZDI0,"If my kid can't take a PB&amp;J swich to school, you can't send your unvaccinated, disease spreading kid to school either #VaccineWar",1.0,1.0
8SX94HPN,"Drive-thru Vaccinations, are you kidding me?",-1.0,0.3333333333333333
8D1YOPRF,AIDS vaccine developed at Oregon Health &amp; Science Univ said to have rid test patients of the disease. <url>,1.0,0.6666666666666666
S1WEVIWO,"Study of more than 95,000 kids finds no link between MMR vaccine and autism <url>",1.0,0.6666666666666666
CAFYLA4H,better get your kids vaccinated so they don't catch these hands.,1.0,1.0
UT1OZXFW,"<user> ""The belief that vaccinations cause autism or brain damage is wrong and dangerous."" <url>",1.0,1.0
85O4DJYB,Babies get all kinds of immunization shots.  it is a shame they don't have one to keep them from becoming teenagers with an attitude.,1.0,1.0
CB2MBLB7,<user> <user> A vaccine for tick-borne encephalitis is given to infants at 13 months of age in Austria. Symbiosis with deer?🌍,-1.0,0.3333333333333333
EG27FCEE,ICYMI: British Journal Retracts Paper Linking Autism and Vaccines. <url>,0.0,0.6666666666666666
XMA4I55J,the health department lame af. talking bout be wise immunize lol,-1.0,0.6666666666666666
HTRF1KF4,Nuttin better than getting up early to vaccinate chickens before school 😬 #farmlife,0.0,1.0
X1XMNAZ4,<user> yoga teachers don't make enough money to not believe in vaccinating kids. Wife's a yoga teacher and kid is fully vaxed.,1.0,0.6666666666666666
YJFPUF3B,And She's Faded!!! #MMR <user> @ Pulse Gentlemen's Club <url>,0.0,1.0
1AAAEJXY,#MMR 💥,0.0,1.0
20Y27492,"READ THIS! Heartbreaking letter by Roald Dahl about daughter's death from measles #Vaccinate

<url> <url>",1.0,1.0
OSH9REQ1,I have my vintage '82 MMR t shirt on today while Mr.<user> &amp; Rabbi are both wearing the #MMR<user> shirts! #MMR46 <url>,0.0,0.6666666666666666
Y6PEXP67,"Study of more than 95,000 kids finds no link between MMR vaccine and autism <url>",1.0,0.6666666666666666
JLF9PEJK,"""<user> Vaccines do cause Autism #CDCwhistleblower 
<url>  p... <url> <user>",-1.0,1.0
SQVTGX08,<user> Have yng friend that had a normal baby.  Dr. gave five vaccinations in t same appnt n a week later he showed signs of autism,-1.0,1.0
U7BU1293,DOH Confirms Another Case Of Measles In Florida: Florida health officials have confirmed another case of the… <url>,0.0,0.6666666666666666
UXR6PLHA,"Here's the breakdown: 2 measles cases in Dallas County: 1 in May and 1 in June 
<user>",0.0,1.0
3T0S2VQV,"<url>
Never has there been a safe vaccine and never will there be a safe vaccine",-1.0,1.0
3T7O85CX,"<user> wow xD I've got like 6 guys xD that's 30 pounds! :D

And 6 vaccines~ and 6 saves children~&lt;3",1.0,0.6666666666666666
AWFQA33Z,De Niro+ saw kids slip into autism after vaccines. Studies find no link. Why? Tylenol for bad reaction? Studies find pregnancy use ups risk,-1.0,0.6666666666666666
YFW6GEBS,I didn't go to school Monday or Tuesday therefore I was NOT exposed to measles :),0.0,0.6666666666666666
RZINES6F,fake drugs “<user> Natural News: HPV vaccines: Gardasil becomes a market dud in wake of informed backlash <url> #mmot”,-1.0,0.6666666666666666
HU4LTTZS,"Want to catch a real boogieman's disease? From the ""Whitest""happiest place on earth? Than #measles are for you! #Disneyland <user>",0.0,1.0
UHWSIF37,I want a refund on my kid's flu vaccine! Screw the CDC.,-1.0,1.0
D2MZCRC1,"all I wanted was an opportunity, a bad bitch, and some immunity to keep a nigga safe from them snakes!",0.0,1.0
T408BAE0,"Pence urges Hoosier families to vaccinate kids as measles spreads: INDIANAPOLIS – In a statement released Tuesday,… <url>",1.0,1.0
Z2M4PH7P,<user> vaccine truth <url>,-1.0,0.3333333333333333
9GN9U7F0,<user> Parents that refuse to get their kids immunized should be charged with reckless endangerment if their kid gets another sick.,1.0,1.0
F3COA8JK,<user> is your polio vaccinated against children,0.0,0.6666666666666666
9MSFYU9I,by 1945 combined death from these causes declined by 95 percent b4 implementation of mass vaccine programs. #measles,1.0,0.6666666666666666
5DIUYOPZ,Don't criticize my choice to partially vaccinate my child when you stand there &amp; run your hands under water for 5 seconds without soap...,-1.0,0.6666666666666666
LBIIM2BD,"Where's <user> ""<user> Why you should vaccinate your kids, in two minutes: <url>",1.0,0.6666666666666666
P47KVI4C,"Got email from my health insurance about measles. I shouldn't have to know anything - there's a vaccine, no one should have it!",-1.0,0.6666666666666666
QUL5HBNB,<user> glad you're feeling better! Shut up German Measles!,0.0,1.0
4EX5G8Q0,<user> just listened to the podcast about immunizations for kids. Where do you stand now? How early would you vacc kids?,1.0,0.6666666666666666
GRK0X6QD,<user> <user> And I'll bet you believe that vaccinated babies doesn't have anything to do with their gut &amp; autism?!? Mercy. Toodles,0.0,0.6666666666666666
7N348DJF,“<user> University to distribute meningitis vaccine that hasn't yet been approved - <user> <url> sounds safe,0.0,0.6666666666666666
I66IYMS6,"After 8 CONFIRMED cases of the measles in AZ, would you like to see mandatory vaccinations for kids in… <url>",1.0,1.0
UC0HWDY7,".<user> sometimes public health actually encourages things, like seatbelts and vaccines.",1.0,1.0
HIXUTWPP,My BF from high school wont MMR vax her kids and I love to rank on her so i bought her a lovely shirt for her bday <url>,1.0,0.6666666666666666
OGHHELLE,"<user> VACCINE INJURY IS REAL.  STOP BEING A SHEEPLE
#CDCwhistleblower",-1.0,1.0
E1LYO15N,"""i dnt vaccinate my kids bc it's my choice!!""

well yea anyone can choose to be an idiot",-1.0,0.6666666666666666
NGLDIUR1,<user> Autism &amp; relation to use of fetal cells in vaccines; please note: <url>,-1.0,0.6666666666666666
VGX26HRW,"I don't have kids, but I'll take yours to get vaccinated if you're too busy.",1.0,1.0
2TRCI5Z4,Scott Brown Rents Out Email List To Anti-Vaccine Conspiracy Theorist - <url>,-1.0,0.3333333333333333
IBL906O0,"<user> I get that I have three sons on the spectrum, and that the possibility that is a result of vaccine injury is very real.",-1.0,1.0
4XLYINGN,"<user> <user> it's spreading like crazy!!! Hundreds of people exposed, measles highly contagious.",0.0,0.6666666666666666
RJB7QRY2,<user> vaccinations cause many problems in old age I don't get them nor do my children we're fine thank you,-1.0,1.0
U60ULVSX,"There is a link bet'w vaccines &amp; autism like there is a link bet'w the Iraq War &amp; success.
<url>",1.0,0.6666666666666666
S8LECKLC,School vaccine is mandatory by law in Cali.. Fuck dat shit.,-1.0,1.0
RQ2WB8DV,You can thank vaccination for that! <user> don't vaccinate you children! Why do you think there are so many f'ed up kids out there,-1.0,0.6666666666666666
D2RU75UE,There is no immunity that can be built from a group of ladies talking about guy problems. Please bring back the germy kids.,0.0,1.0
005FKX6S,It wasn’t Wakefield who said vaccines cause autism it was Julie Gerberding…head of CDC #CDCwhistleblower <url>,-1.0,0.6666666666666666
9M84B32F,<user> Everyone that thinks vaccines give their kid autism should spend 30 minutes with a parent whose child died from whooping cough.,-1.0,0.3333333333333333
9Q13B59P,#ILoveObama Because he is a Good Man in A den of vipers. I hope Bonehead &amp; Net an Yay Who catch the #Measles!,0.0,1.0
8C0ZOC06,Measles Cases in Ventura County Prompt Vaccination Advisory: Two visitors from Europe are suspected of falling... <url>,1.0,0.6666666666666666
BEGU17YL,"A news story is asking ""why is there a resurfacing of measles?"" Because of those ""anti-vaccine"" idiots 😐",1.0,0.6666666666666666
QMYIL5PH,Love is like measles: we all have to go through it.,0.0,1.0
EHYZRDE9,PEOPLE WHO DON'T VACCINATE YOUR KIDS,1.0,0.6666666666666666
LO6KLY0L,kendyl wont be allowed in school monday if i dont take her for a #varicella #immunization. WRONG DAY TO SCREW WITH ME.,-1.0,0.6666666666666666
332SHXVY,9 measles cases linked to Disney theme parks in California <url>,0.0,1.0
7PH7BTKI,<user> Stupid ass people think that vaccines are good for them and their babies because its fda approved.,-1.0,1.0
XAVB078N,"<user> Yes, there is an exemption.  There is no law requiring children not attending public or private school to be vaccinated.",-1.0,0.6666666666666666
PI6TOX7X,The pic that'll impress my kids the most <user>  #paralympian <user> #polio advocate #instacorps #vaccineswork <url>,1.0,1.0
EQYXIWG0,"""Immunize your goddamned children. How is this even a conversation?"" Thank you, <user> You are a she-ro!",1.0,1.0
Q1JP87JB,"<user> but honestly, Rogue would absorb poison immunity, Ivy would pass out, Poison Control shows up #BennyHillSax",0.0,1.0
IJWKR4A3,"<user> How does one look at measles, or polio and go “Yeah, that’s better than autism?”",1.0,0.6666666666666666
FNGWTN0A,CDC urges all Americans to get flu vaccine <url> via <url>,1.0,0.6666666666666666
8R270V6J,Got 2 needles for school immunizations! Ouch!!!!!,1.0,0.6666666666666666
499Q2ZDI,"It's so frustrating that the main argument against vaccines is that even if a child gets the vaccine, they can still contract the illness.",1.0,0.6666666666666666
6858YUYX,"Please shut up, <user>  you ignorant dumbass. #vaccinations  LOL, what study says #GMO  are harmful? Liberal bullshit. #tcot",1.0,1.0
N9M0S722,Weird. I thought Ben Carson (conservative) just said all kids should be vaccinated. Sigh... <url>,1.0,0.6666666666666666
H1ZGCMBQ,People that say unvaccinated kids are going to make their kids sick are  announcing their distrust in vaccines.,-1.0,1.0
XLKHAER9,"I'm very thankful for my sister 👯👭 my family, my dog Oliver 🐶, Wednesday night dinners with Mmr and jimmy 💕👓👴👵 and for 130 days 🙌🎉🎊",0.0,1.0
Z94UI8GP,"<user> well polio mutated and I don't know about measles being back was for people who can't get them, no status, no healthcare",0.0,1.0
38257K62,Congratulations to Mrs. Bull and all our MMR Odyssey teams! You make us proud as always. WE ARE MMR!,0.0,0.6666666666666666
JVLPGJUW,CDC Whistleblower Exposes Ebola Vaccinations Containing RFID Chips <url>,-1.0,0.6666666666666666
PY6KX0E8,<user> <user> rewards #jennymccarthy for her disturbing delusional take on child #vaccinations <url>,1.0,0.6666666666666666
VZ0O3IDS,It's mostly Europe actually. Measles is endemic in England right now because of idiots. <user> <user> <user> <user>,1.0,1.0
9YOZK270,<user> would love to hear more reporting on flu vaccines being compared to Mercury emissions,-1.0,0.6666666666666666
7GMFOQGY,"Vaccinate, people! “<user> All 15 Tarrant County #measles cases and five in Denton Co traced to megachurch <url>",1.0,0.6666666666666666
